route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
riga_bus_5T,24837,1,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,2,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,3,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,4,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,5,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,6,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,7,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,8,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,9,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,10,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,11,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,12,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,13,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,14,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,15,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,16,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,17,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,18,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,19,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,20,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,21,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,22,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,23,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,24,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,25,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,26,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,27,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,28,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,29,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,30,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,31,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,32,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24837,33,"Botāniskais dārzs",0,179705,riga_bus_5T_a-b,
riga_bus_5T,24969,34,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,35,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,36,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,37,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,38,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,39,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,40,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,41,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,42,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,43,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,44,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,45,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,46,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,47,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,48,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,49,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,50,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,51,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,52,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,53,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,54,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,55,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,56,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,57,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,58,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,59,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,60,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,61,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,62,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,63,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,64,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,65,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,66,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,67,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,68,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,69,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,70,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,71,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,72,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,73,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,74,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,75,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,76,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,77,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,78,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,79,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,80,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,81,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,82,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,83,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,84,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,85,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,86,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,87,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,88,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,89,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24969,90,"Botāniskais dārzs",0,180582,riga_bus_5T_a-b,
riga_bus_5T,24969,91,"Botāniskais dārzs",0,180583,riga_bus_5T_a-b,
riga_bus_5T,24837,92,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,93,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,94,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,95,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,96,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,97,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,98,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,99,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,100,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,101,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,102,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,103,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,104,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,105,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,106,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,107,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,108,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,109,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,110,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,111,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,112,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,113,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,114,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,115,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,116,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,117,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,118,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,119,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,120,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,121,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,122,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,123,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,124,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24837,125,"Iļģuciems",1,179705,riga_bus_5T_b-a,
riga_bus_5T,24969,126,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,127,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,128,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,129,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,130,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,131,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,132,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,133,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,134,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,135,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,136,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,137,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,138,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,139,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,140,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,141,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,142,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,143,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,144,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,145,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,146,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,147,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,148,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,149,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,150,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,151,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,152,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,153,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,154,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,155,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,156,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,157,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,158,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,159,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,160,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,161,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,162,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,163,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,164,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,165,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,166,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,167,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,168,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,169,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,170,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,171,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,172,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,173,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,174,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,175,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,176,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,177,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,178,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,179,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,180,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,181,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,182,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_5T,24969,183,"Iļģuciems",1,180582,riga_bus_5T_b-a,
riga_bus_5T,24969,184,"Iļģuciems",1,180583,riga_bus_5T_b-a,
riga_bus_2,23290,185,"Vecmīlgrāvis",0,169849,riga_bus_2_a-b,
riga_bus_2,23290,186,"Vecmīlgrāvis",0,169851,riga_bus_2_a-b,
riga_bus_2,23290,187,"Vecmīlgrāvis",0,169854,riga_bus_2_a-b,
riga_bus_2,23290,188,"Vecmīlgrāvis",0,169853,riga_bus_2_a-b,
riga_bus_2,23290,189,"Vecmīlgrāvis",0,169849,riga_bus_2_a-b,
riga_bus_2,23290,190,"Vecmīlgrāvis",0,169851,riga_bus_2_a-b,
riga_bus_2,23290,191,"Vecmīlgrāvis",0,169854,riga_bus_2_a-b,
riga_bus_2,23290,192,"Vecmīlgrāvis",0,169853,riga_bus_2_a-b,
riga_bus_2,23290,193,"Vecmīlgrāvis",0,169850,riga_bus_2_a-b,
riga_bus_2,23290,194,"Vecmīlgrāvis",0,169849,riga_bus_2_a-b,
riga_bus_2,23290,195,"Vecmīlgrāvis",0,169852,riga_bus_2_a-b,
riga_bus_2,23290,196,"Vecmīlgrāvis",0,169851,riga_bus_2_a-b,
riga_bus_2,23290,197,"Vecmīlgrāvis",0,169854,riga_bus_2_a-b,
riga_bus_2,23290,198,"Vecmīlgrāvis",0,169853,riga_bus_2_a-b,
riga_bus_2,23290,199,"Vecmīlgrāvis",0,169850,riga_bus_2_a-b,
riga_bus_2,23291,200,"Vecmīlgrāvis",0,169856,riga_bus_2_a-b,
riga_bus_2,23291,201,"Vecmīlgrāvis",0,169860,riga_bus_2_a-b,
riga_bus_2,23291,202,"Vecmīlgrāvis",0,169855,riga_bus_2_a-b,
riga_bus_2,23291,203,"Vecmīlgrāvis",0,169858,riga_bus_2_a-b,
riga_bus_2,23291,204,"Vecmīlgrāvis",0,169859,riga_bus_2_a-b,
riga_bus_2,23291,205,"Vecmīlgrāvis",0,169861,riga_bus_2_a-b,
riga_bus_2,23291,206,"Vecmīlgrāvis",0,169857,riga_bus_2_a-b,
riga_bus_2,23290,207,"Vecmīlgrāvis",0,169852,riga_bus_2_a-b,
riga_bus_2,23290,208,"Vecmīlgrāvis",0,169851,riga_bus_2_a-b,
riga_bus_2,23290,209,"Vecmīlgrāvis",0,169854,riga_bus_2_a-b,
riga_bus_2,23290,210,"Vecmīlgrāvis",0,169853,riga_bus_2_a-b,
riga_bus_2,23290,211,"Vecmīlgrāvis",0,169850,riga_bus_2_a-b,
riga_bus_2,23291,212,"Vecmīlgrāvis",0,169856,riga_bus_2_a-b,
riga_bus_2,23291,213,"Vecmīlgrāvis",0,169860,riga_bus_2_a-b,
riga_bus_2,23291,214,"Vecmīlgrāvis",0,169855,riga_bus_2_a-b,
riga_bus_2,23291,215,"Vecmīlgrāvis",0,169858,riga_bus_2_a-b,
riga_bus_2,23291,216,"Vecmīlgrāvis",0,169859,riga_bus_2_a-b,
riga_bus_2,23291,217,"Vecmīlgrāvis",0,169856,riga_bus_2_a-b,
riga_bus_2,23290,218,"Vecmīlgrāvis",0,169852,riga_bus_2_a-b,
riga_bus_2,23290,219,"Vecmīlgrāvis",0,169851,riga_bus_2_a-b,
riga_bus_2,23291,220,"Vecmīlgrāvis",0,169859,riga_bus_2_a-b,
riga_bus_2,23291,221,"Vecmīlgrāvis",0,169856,riga_bus_2_a-b,
riga_bus_2,23290,222,"Vecmīlgrāvis",0,169852,riga_bus_2_a-b,
riga_bus_2,23291,223,"Vecmīlgrāvis",0,169859,riga_bus_2_a-b,
riga_bus_2,22269,224,"Vecmīlgrāvis",0,162681,riga_bus_2_a-b,
riga_bus_2,22269,225,"Vecmīlgrāvis",0,162680,riga_bus_2_a-b,
riga_bus_2,22269,226,"Vecmīlgrāvis",0,162679,riga_bus_2_a-b,
riga_bus_2,22269,227,"Vecmīlgrāvis",0,162676,riga_bus_2_a-b,
riga_bus_2,22269,228,"Vecmīlgrāvis",0,162685,riga_bus_2_a-b,
riga_bus_2,22270,229,"Vecmīlgrāvis",0,162688,riga_bus_2_a-b,
riga_bus_2,22269,230,"Vecmīlgrāvis",0,162681,riga_bus_2_a-b,
riga_bus_2,22270,231,"Vecmīlgrāvis",0,162693,riga_bus_2_a-b,
riga_bus_2,22270,232,"Vecmīlgrāvis",0,162686,riga_bus_2_a-b,
riga_bus_2,22270,233,"Vecmīlgrāvis",0,162687,riga_bus_2_a-b,
riga_bus_2,22269,234,"Vecmīlgrāvis",0,162679,riga_bus_2_a-b,
riga_bus_2,22270,235,"Vecmīlgrāvis",0,162689,riga_bus_2_a-b,
riga_bus_2,22270,236,"Vecmīlgrāvis",0,162691,riga_bus_2_a-b,
riga_bus_2,22269,237,"Vecmīlgrāvis",0,162685,riga_bus_2_a-b,
riga_bus_2,22270,238,"Vecmīlgrāvis",0,162688,riga_bus_2_a-b,
riga_bus_2,22270,239,"Vecmīlgrāvis",0,162694,riga_bus_2_a-b,
riga_bus_2,22269,240,"Vecmīlgrāvis",0,162675,riga_bus_2_a-b,
riga_bus_2,22270,241,"Vecmīlgrāvis",0,162687,riga_bus_2_a-b,
riga_bus_2,22269,242,"Vecmīlgrāvis",0,162683,riga_bus_2_a-b,
riga_bus_2,22270,243,"Vecmīlgrāvis",0,162689,riga_bus_2_a-b,
riga_bus_2,22269,244,"Vecmīlgrāvis",0,162676,riga_bus_2_a-b,
riga_bus_2,22270,245,"Vecmīlgrāvis",0,162692,riga_bus_2_a-b,
riga_bus_2,22269,246,"Vecmīlgrāvis",0,162681,riga_bus_2_a-b,
riga_bus_2,22270,247,"Vecmīlgrāvis",0,162693,riga_bus_2_a-b,
riga_bus_2,22269,248,"Vecmīlgrāvis",0,162683,riga_bus_2_a-b,
riga_bus_2,22270,249,"Vecmīlgrāvis",0,162689,riga_bus_2_a-b,
riga_bus_2,22269,250,"Vecmīlgrāvis",0,162676,riga_bus_2_a-b,
riga_bus_2,22270,251,"Vecmīlgrāvis",0,162692,riga_bus_2_a-b,
riga_bus_2,22269,252,"Vecmīlgrāvis",0,162681,riga_bus_2_a-b,
riga_bus_2,22270,253,"Vecmīlgrāvis",0,162693,riga_bus_2_a-b,
riga_bus_2,22269,254,"Vecmīlgrāvis",0,162683,riga_bus_2_a-b,
riga_bus_2,22269,255,"Vecmīlgrāvis",0,162678,riga_bus_2_a-b,
riga_bus_2,22270,256,"Vecmīlgrāvis",0,162689,riga_bus_2_a-b,
riga_bus_2,22269,257,"Vecmīlgrāvis",0,162682,riga_bus_2_a-b,
riga_bus_2,22269,258,"Vecmīlgrāvis",0,162679,riga_bus_2_a-b,
riga_bus_2,22269,259,"Vecmīlgrāvis",0,162676,riga_bus_2_a-b,
riga_bus_2,22269,260,"Vecmīlgrāvis",0,162677,riga_bus_2_a-b,
riga_bus_2,22270,261,"Vecmīlgrāvis",0,162692,riga_bus_2_a-b,
riga_bus_2,22269,262,"Vecmīlgrāvis",0,162684,riga_bus_2_a-b,
riga_bus_2,22269,263,"Vecmīlgrāvis",0,162681,riga_bus_2_a-b,
riga_bus_2,22270,264,"Vecmīlgrāvis",0,162693,riga_bus_2_a-b,
riga_bus_2,22270,265,"Vecmīlgrāvis",0,162687,riga_bus_2_a-b,
riga_bus_2,22269,266,"Vecmīlgrāvis",0,162683,riga_bus_2_a-b,
riga_bus_2,22270,267,"Vecmīlgrāvis",0,162694,riga_bus_2_a-b,
riga_bus_2,22270,268,"Vecmīlgrāvis",0,162689,riga_bus_2_a-b,
riga_bus_2,22269,269,"Vecmīlgrāvis",0,162675,riga_bus_2_a-b,
riga_bus_2,22269,270,"Vecmīlgrāvis",0,162679,riga_bus_2_a-b,
riga_bus_2,22269,271,"Vecmīlgrāvis",0,162677,riga_bus_2_a-b,
riga_bus_2,22269,272,"Vecmīlgrāvis",0,162676,riga_bus_2_a-b,
riga_bus_2,22270,273,"Vecmīlgrāvis",0,162686,riga_bus_2_a-b,
riga_bus_2,22269,274,"Vecmīlgrāvis",0,162684,riga_bus_2_a-b,
riga_bus_2,22269,275,"Vecmīlgrāvis",0,162680,riga_bus_2_a-b,
riga_bus_2,22270,276,"Vecmīlgrāvis",0,162693,riga_bus_2_a-b,
riga_bus_2,22269,277,"Vecmīlgrāvis",0,162685,riga_bus_2_a-b,
riga_bus_2,22270,278,"Vecmīlgrāvis",0,162694,riga_bus_2_a-b,
riga_bus_2,22269,279,"Vecmīlgrāvis",0,162675,riga_bus_2_a-b,
riga_bus_2,22269,280,"Vecmīlgrāvis",0,162676,riga_bus_2_a-b,
riga_bus_2,22269,281,"Vecmīlgrāvis",0,162682,riga_bus_2_a-b,
riga_bus_2,22270,282,"Vecmīlgrāvis",0,162693,riga_bus_2_a-b,
riga_bus_2,22269,283,"Vecmīlgrāvis",0,162681,riga_bus_2_a-b,
riga_bus_2,22269,284,"Vecmīlgrāvis",0,162676,riga_bus_2_a-b,
riga_bus_2,22269,285,"Vecmīlgrāvis",0,162682,riga_bus_2_a-b,
riga_bus_2,23290,286,"Abrenes iela",1,169854,riga_bus_2_b-a,
riga_bus_2,23290,287,"Abrenes iela",1,169853,riga_bus_2_b-a,
riga_bus_2,23290,288,"Abrenes iela",1,169849,riga_bus_2_b-a,
riga_bus_2,23290,289,"Abrenes iela",1,169851,riga_bus_2_b-a,
riga_bus_2,23290,290,"Abrenes iela",1,169854,riga_bus_2_b-a,
riga_bus_2,23290,291,"Abrenes iela",1,169853,riga_bus_2_b-a,
riga_bus_2,23290,292,"Abrenes iela",1,169849,riga_bus_2_b-a,
riga_bus_2,23290,293,"Abrenes iela",1,169852,riga_bus_2_b-a,
riga_bus_2,23290,294,"Abrenes iela",1,169851,riga_bus_2_b-a,
riga_bus_2,23290,295,"Abrenes iela",1,169854,riga_bus_2_b-a,
riga_bus_2,23290,296,"Abrenes iela",1,169853,riga_bus_2_b-a,
riga_bus_2,23290,297,"Abrenes iela",1,169850,riga_bus_2_b-a,
riga_bus_2,23290,298,"Abrenes iela",1,169849,riga_bus_2_b-a,
riga_bus_2,23290,299,"Abrenes iela",1,169852,riga_bus_2_b-a,
riga_bus_2,23290,300,"Abrenes iela",1,169851,riga_bus_2_b-a,
riga_bus_2,23290,301,"Abrenes iela",1,169854,riga_bus_2_b-a,
riga_bus_2,23290,302,"Abrenes iela",1,169853,riga_bus_2_b-a,
riga_bus_2,23290,303,"Abrenes iela",1,169850,riga_bus_2_b-a,
riga_bus_2,23291,304,"Abrenes iela",1,169856,riga_bus_2_b-a,
riga_bus_2,23291,305,"Abrenes iela",1,169860,riga_bus_2_b-a,
riga_bus_2,23291,306,"Abrenes iela",1,169855,riga_bus_2_b-a,
riga_bus_2,23291,307,"Abrenes iela",1,169858,riga_bus_2_b-a,
riga_bus_2,23291,308,"Abrenes iela",1,169859,riga_bus_2_b-a,
riga_bus_2,23291,309,"Abrenes iela",1,169861,riga_bus_2_b-a,
riga_bus_2,23291,310,"Abrenes iela",1,169857,riga_bus_2_b-a,
riga_bus_2,23290,311,"Abrenes iela",1,169852,riga_bus_2_b-a,
riga_bus_2,23290,312,"Abrenes iela",1,169851,riga_bus_2_b-a,
riga_bus_2,23290,313,"Abrenes iela",1,169854,riga_bus_2_b-a,
riga_bus_2,23290,314,"Abrenes iela",1,169853,riga_bus_2_b-a,
riga_bus_2,23290,315,"Abrenes iela",1,169850,riga_bus_2_b-a,
riga_bus_2,23291,316,"Abrenes iela",1,169856,riga_bus_2_b-a,
riga_bus_2,23291,317,"Abrenes iela",1,169860,riga_bus_2_b-a,
riga_bus_2,23291,318,"Abrenes iela",1,169855,riga_bus_2_b-a,
riga_bus_2,23291,319,"Abrenes iela",1,169858,riga_bus_2_b-a,
riga_bus_2,23291,320,"Abrenes iela",1,169859,riga_bus_2_b-a,
riga_bus_2,23291,321,"Abrenes iela",1,169856,riga_bus_2_b-a,
riga_bus_2,23290,322,"Abrenes iela",1,169852,riga_bus_2_b-a,
